booking_id,booking_date,booking_time,day_of_week,branch,branch_city,service_name,service_category,technician,customer_name,vehicle_make,vehicle_model,vehicle_year,payment_method,status,price_pkr,duration_min,wait_time_min,customer_rating,revenue_pkr
JOB-101449,2026-01-18,11:45,Sunday,AutoHub Downtown,Rawalpindi,Full Inspection (Pre-Purchase),Diagnostics,Rabia Yousaf,Shahid Yousaf,Kia,Sportage,2018,Card,Completed,5980.0,123,11,4.5,5980.0
JOB-104986,2026-01-18,14:45,Sunday,AutoHub Downtown,Rawalpindi,Brake Service,Safety,Nadeem Shah,Fatima Noor,Suzuki,Alto,2014,Bank Transfer,Completed,9290.0,82,3,3.5,9290.0
JOB-104205,2026-01-18,17:45,Sunday,AutoHub Northgate,Islamabad,Transmission Fluid Service,Maintenance,Aliya Baig,Junaid Farooq,Toyota,Fortuner,2017,Card,Completed,7590.0,78,15,4.0,7590.0
JOB-102658,2026-01-18,12:45,Sunday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Nadeem Shah,Rimsha Riaz,Toyota,Corolla,2022,Cash,Completed,3910.0,43,15,4.0,3910.0
JOB-103500,2026-01-18,13:30,Sunday,AutoHub Industrial,Faisalabad,Suspension Repair,Safety,Nadeem Shah,Komal Iqbal,Kia,Sportage,2023,Card,Completed,9510.0,120,7,4.0,9510.0
JOB-101120,2026-01-18,18:45,Sunday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Imran Qureshi,Nida Jameel,Toyota,Yaris,2023,Card,Completed,4390.0,39,14,4.0,4390.0
JOB-105020,2026-01-18,15:30,Sunday,AutoHub Downtown,Rawalpindi,Brake Service,Safety,Faisal Mehmood,Rimsha Jameel,Hyundai,Elantra,2018,Mobile Wallet,Completed,9410.0,84,7,4.5,9410.0
JOB-103383,2026-01-18,12:45,Sunday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Faisal Mehmood,Kashif Jameel,Suzuki,Alto,2019,Card,Completed,4130.0,42,11,5.0,4130.0
JOB-103862,2026-01-18,10:45,Sunday,AutoHub Industrial,Faisalabad,Diagnostic Scan,Diagnostics,Faisal Mehmood,Fatima Tariq,Honda,Civic,2020,Card,Completed,1480.0,36,12,4.5,1480.0
JOB-104301,2026-01-18,10:00,Sunday,AutoHub Riverside,Lahore,Diagnostic Scan,Diagnostics,Faisal Mehmood,Adeel Malik,Toyota,Fortuner,2018,Card,Completed,1430.0,29,6,5.0,1430.0
JOB-104738,2026-01-18,14:15,Sunday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Imran Qureshi,Ali Noor,Kia,Sportage,2022,Card,Completed,4530.0,48,15,5.0,4530.0
JOB-105894,2026-01-18,13:00,Sunday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Imran Qureshi,Sara Khalid,MG,HS,2018,Mobile Wallet,Completed,3750.0,89,6,4.0,3750.0
JOB-104707,2026-01-18,13:30,Sunday,AutoHub Industrial,Faisalabad,Oil & Filter Change,Maintenance,Imran Qureshi,Nida Jameel,Suzuki,Alto,2016,Cash,Completed,4510.0,53,13,3.5,4510.0
JOB-106368,2026-01-18,17:00,Sunday,AutoHub Northgate,Islamabad,Diagnostic Scan,Diagnostics,Waqas Ali,Sara Shah,Honda,Civic,2023,Card,Completed,1440.0,35,13,4.0,1440.0
JOB-105843,2026-01-18,15:45,Sunday,AutoHub Riverside,Lahore,AC Performance Check,Comfort,Rabia Yousaf,Ayesha Shah,MG,HS,2016,Cash,Completed,2780.0,56,10,4.0,2780.0
JOB-102452,2026-01-18,14:00,Sunday,AutoHub Downtown,Rawalpindi,Detailing & Paint Protection,Comfort,Imran Qureshi,Shahid Farooq,Toyota,Yaris,2018,Mobile Wallet,No-show,11730.0,168,5,,0.0
JOB-100218,2026-01-18,14:45,Sunday,AutoHub Riverside,Lahore,Diagnostic Scan,Diagnostics,Danish Iqbal,Ahmed Riaz,Suzuki,WagonR,2023,Card,Completed,1600.0,27,14,5.0,1600.0
JOB-102654,2026-01-19,07:30,Monday,AutoHub Northgate,Islamabad,Battery & Charging Test,Electrical,Aliya Baig,Hassan Yousaf,Honda,Civic,2017,Card,Completed,810.0,19,8,4.5,810.0
JOB-104385,2026-01-19,10:00,Monday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Imran Qureshi,Ali Raza,Hyundai,Tucson,2015,Mobile Wallet,Completed,4480.0,41,18,3.5,4480.0
JOB-103339,2026-01-19,11:00,Monday,AutoHub Downtown,Rawalpindi,Diagnostic Scan,Diagnostics,Imran Qureshi,Mahnoor Ahmed,Honda,City,2020,Cash,Completed,1490.0,31,9,4.0,1490.0
JOB-105666,2026-01-19,10:15,Monday,AutoHub Industrial,Faisalabad,Brake Service,Safety,Waqas Ali,Amina Baig,Hyundai,Tucson,2018,Card,Completed,9060.0,103,17,3.5,9060.0
JOB-101298,2026-01-19,11:00,Monday,AutoHub Riverside,Lahore,Wheel Alignment & Balancing,Maintenance,Tariq Jameel,Warda Rafiq,Hyundai,Elantra,2023,Card,Completed,3490.0,82,20,4.0,3490.0
JOB-103000,2026-01-19,10:00,Monday,AutoHub Downtown,Rawalpindi,Brake Service,Safety,Aliya Baig,Hassan Qureshi,Hyundai,Tucson,2014,Bank Transfer,Completed,9000.0,106,6,4.0,9000.0
JOB-102797,2026-01-19,13:30,Monday,AutoHub Industrial,Faisalabad,Brake Service,Safety,Waqas Ali,Shahid Farooq,Hyundai,Elantra,2016,Mobile Wallet,Completed,9600.0,89,4,4.5,9600.0
JOB-100153,2026-01-19,11:00,Monday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Sana Rafiq,Ayesha Raza,Hyundai,Elantra,2024,Bank Transfer,Completed,3970.0,50,24,3.5,3970.0
JOB-105285,2026-01-19,07:30,Monday,AutoHub Riverside,Lahore,Battery & Charging Test,Electrical,Danish Iqbal,Umar Riaz,Suzuki,WagonR,2019,Cash,Completed,790.0,23,6,4.5,790.0
JOB-105967,2026-01-19,09:00,Monday,AutoHub Riverside,Lahore,Transmission Fluid Service,Maintenance,Nadeem Shah,Zainab Ahmed,Hyundai,Elantra,2017,Cash,Completed,6690.0,100,14,4.5,6690.0
JOB-106148,2026-01-19,17:45,Monday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Tariq Jameel,Rimsha Ahmed,Suzuki,Alto,2017,Mobile Wallet,Completed,4260.0,45,18,4.0,4260.0
JOB-103793,2026-01-19,11:45,Monday,AutoHub Riverside,Lahore,AC Performance Check,Comfort,Waqas Ali,Shahid Ahmed,MG,HS,2023,Card,Completed,3240.0,72,29,3.5,3240.0
JOB-102828,2026-01-19,13:30,Monday,AutoHub Riverside,Lahore,Battery & Charging Test,Electrical,Sana Rafiq,Ayesha Farooq,MG,HS,2020,Cash,Completed,850.0,19,15,4.5,850.0
JOB-104807,2026-01-19,11:15,Monday,AutoHub Industrial,Faisalabad,Transmission Fluid Service,Maintenance,Mehwish Khan,Bilal Baig,Toyota,Corolla,2020,Cash,Completed,7560.0,86,7,4.5,7560.0
JOB-102630,2026-01-20,13:45,Tuesday,AutoHub Downtown,Rawalpindi,Transmission Fluid Service,Maintenance,Mehwish Khan,Komal Shah,Suzuki,Cultus,2023,Card,Completed,7750.0,100,26,4.0,7750.0
JOB-102569,2026-01-20,15:15,Tuesday,AutoHub Riverside,Lahore,Diagnostic Scan,Diagnostics,Hina Sultana,Amina Khalid,Suzuki,Alto,2018,Card,Completed,1510.0,36,16,5.0,1510.0
JOB-103790,2026-01-20,13:15,Tuesday,AutoHub Downtown,Rawalpindi,Transmission Fluid Service,Maintenance,Aliya Baig,Bilal Ahmed,Toyota,Fortuner,2020,Card,Cancelled,6830.0,92,0,,0.0
JOB-103157,2026-01-20,20:30,Tuesday,AutoHub Riverside,Lahore,Diagnostic Scan,Diagnostics,Rabia Yousaf,Bilal Farooq,Hyundai,Elantra,2014,Mobile Wallet,Completed,1540.0,31,18,4.5,1540.0
JOB-100724,2026-01-20,12:30,Tuesday,AutoHub Industrial,Faisalabad,AC Performance Check,Comfort,Faisal Mehmood,Junaid Raza,MG,HS,2021,Cash,Completed,3170.0,52,5,4.5,3170.0
JOB-105352,2026-01-20,14:30,Tuesday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Faisal Mehmood,Iqra Malik,Toyota,Yaris,2019,Mobile Wallet,Completed,3950.0,39,10,5.0,3950.0
JOB-100206,2026-01-20,12:00,Tuesday,AutoHub Downtown,Rawalpindi,AC Performance Check,Comfort,Hina Sultana,Umar Rafiq,Hyundai,Elantra,2019,Card,Completed,2830.0,55,6,4.0,2830.0
JOB-103280,2026-01-20,13:00,Tuesday,AutoHub Northgate,Islamabad,Detailing & Paint Protection,Comfort,Hina Sultana,Nida Shah,Honda,Civic,2022,Cash,Cancelled,11740.0,212,12,,0.0
JOB-101811,2026-01-20,14:30,Tuesday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Nadeem Shah,Fatima Riaz,MG,HS,2015,Card,Completed,3320.0,81,6,4.0,3320.0
JOB-101595,2026-01-20,14:30,Tuesday,AutoHub Northgate,Islamabad,AC Performance Check,Comfort,Mehwish Khan,Hamza Farooq,Honda,City,2015,Card,Completed,2970.0,64,7,5.0,2970.0
JOB-100921,2026-01-21,10:30,Wednesday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Hina Sultana,Umar Iqbal,Kia,Sportage,2019,Cash,Completed,4410.0,44,13,3.0,4410.0
JOB-102446,2026-01-21,14:15,Wednesday,AutoHub Northgate,Islamabad,Transmission Fluid Service,Maintenance,Sana Rafiq,Farhan Malik,Toyota,Yaris,2022,Card,Completed,7350.0,98,7,4.5,7350.0
JOB-106132,2026-01-21,13:30,Wednesday,AutoHub Industrial,Faisalabad,Oil & Filter Change,Maintenance,Mehwish Khan,Adeel Jameel,Toyota,Fortuner,2024,Cash,Completed,3920.0,43,18,3.5,3920.0
JOB-103620,2026-01-21,10:45,Wednesday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Sana Rafiq,Sadia Jameel,Hyundai,Elantra,2016,Cash,Completed,3910.0,43,8,4.5,3910.0
JOB-104023,2026-01-21,13:00,Wednesday,AutoHub Riverside,Lahore,Diagnostic Scan,Diagnostics,Waqas Ali,Ahmed Yousaf,Toyota,Yaris,2024,Card,Completed,1520.0,35,20,4.5,1520.0
JOB-105848,2026-01-21,11:30,Wednesday,AutoHub Riverside,Lahore,Wheel Alignment & Balancing,Maintenance,Faisal Mehmood,Komal Rafiq,Honda,Civic,2022,Card,Completed,3590.0,85,24,5.0,3590.0
JOB-106016,2026-01-21,10:00,Wednesday,AutoHub Northgate,Islamabad,Transmission Fluid Service,Maintenance,Tariq Jameel,Iqra Iqbal,Honda,Civic,2023,Card,Completed,7500.0,89,9,4.0,7500.0
JOB-104645,2026-01-22,12:45,Thursday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Sana Rafiq,Usman Raza,Hyundai,Elantra,2020,Card,Completed,4260.0,47,24,4.0,4260.0
JOB-105232,2026-01-22,11:30,Thursday,AutoHub Downtown,Rawalpindi,Brake Service,Safety,Imran Qureshi,Sara Qureshi,Suzuki,Alto,2016,Card,Completed,8900.0,95,12,5.0,8900.0
JOB-102279,2026-01-22,08:30,Thursday,AutoHub Northgate,Islamabad,Diagnostic Scan,Diagnostics,Hina Sultana,Ahmed Jameel,MG,HS,2019,Mobile Wallet,Cancelled,1400.0,35,0,,0.0
JOB-102363,2026-01-22,09:30,Thursday,AutoHub Riverside,Lahore,Diagnostic Scan,Diagnostics,Tariq Jameel,Hassan Riaz,Honda,Civic,2017,Cash,Completed,1410.0,30,11,4.5,1410.0
JOB-103720,2026-01-22,17:15,Thursday,AutoHub Downtown,Rawalpindi,Battery & Charging Test,Electrical,Waqas Ali,Junaid Khalid,Toyota,Fortuner,2023,Mobile Wallet,Completed,810.0,17,11,4.5,810.0
JOB-104623,2026-01-22,12:45,Thursday,AutoHub Riverside,Lahore,Diagnostic Scan,Diagnostics,Kamran Yousuf,Nida Qureshi,Toyota,Fortuner,2018,Card,Completed,1580.0,29,16,4.5,1580.0
JOB-104575,2026-01-22,09:00,Thursday,AutoHub Riverside,Lahore,Full Inspection (Pre-Purchase),Diagnostics,Waqas Ali,Iqra Shah,Honda,Civic,2023,Mobile Wallet,Cancelled,5680.0,126,11,,0.0
JOB-105763,2026-01-22,17:15,Thursday,AutoHub Industrial,Faisalabad,Battery & Charging Test,Electrical,Nadeem Shah,Farhan Jameel,Honda,Civic,2015,Card,Completed,760.0,21,7,4.0,760.0
JOB-103950,2026-01-22,15:15,Thursday,AutoHub Northgate,Islamabad,Wheel Alignment & Balancing,Maintenance,Mehwish Khan,Mahnoor Ahmed,Suzuki,Alto,2015,Cash,Completed,3280.0,74,1,4.5,3280.0
JOB-104166,2026-01-22,16:45,Thursday,AutoHub Downtown,Rawalpindi,Detailing & Paint Protection,Comfort,Aliya Baig,Hamza Yousaf,Hyundai,Tucson,2016,Bank Transfer,Completed,11130.0,192,13,4.0,11130.0
JOB-100453,2026-01-22,09:15,Thursday,AutoHub Northgate,Islamabad,AC Performance Check,Comfort,Aliya Baig,Umar Shah,MG,HS,2015,Mobile Wallet,Completed,2950.0,54,7,4.5,2950.0
JOB-102745,2026-01-23,10:00,Friday,AutoHub Northgate,Islamabad,AC Performance Check,Comfort,Faisal Mehmood,Mahnoor Yousaf,Honda,City,2021,Cash,Completed,3050.0,53,8,5.0,3050.0
JOB-100630,2026-01-23,09:30,Friday,AutoHub Downtown,Rawalpindi,Transmission Fluid Service,Maintenance,Danish Iqbal,Ayesha Sheikh,Suzuki,Alto,2019,Card,Completed,6660.0,107,16,5.0,6660.0
JOB-101606,2026-01-23,17:30,Friday,AutoHub Downtown,Rawalpindi,Diagnostic Scan,Diagnostics,Kamran Yousuf,Iqra Noor,Hyundai,Elantra,2021,Card,Completed,1590.0,35,43,4.0,1590.0
JOB-101523,2026-01-23,19:15,Friday,AutoHub Riverside,Lahore,Detailing & Paint Protection,Comfort,Sana Rafiq,Ali Raza,Honda,City,2014,Mobile Wallet,Completed,12860.0,165,13,4.0,12860.0
JOB-100885,2026-01-23,13:45,Friday,AutoHub Downtown,Rawalpindi,AC Performance Check,Comfort,Kamran Yousuf,Kashif Riaz,Toyota,Corolla,2019,Cash,Completed,2800.0,71,10,4.5,2800.0
JOB-103772,2026-01-23,11:30,Friday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Danish Iqbal,Farhan Iqbal,Toyota,Corolla,2019,Cash,Completed,4020.0,52,6,4.5,4020.0
JOB-104879,2026-01-23,10:00,Friday,AutoHub Riverside,Lahore,Wheel Alignment & Balancing,Maintenance,Kamran Yousuf,Ali Ahmed,Suzuki,Alto,2017,Mobile Wallet,Completed,3270.0,89,8,4.0,3270.0
JOB-102304,2026-01-23,13:00,Friday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Mehwish Khan,Farhan Rafiq,MG,HS,2017,Cash,Completed,3630.0,78,17,4.0,3630.0
JOB-100602,2026-01-23,16:30,Friday,AutoHub Downtown,Rawalpindi,Brake Service,Safety,Rabia Yousaf,Kashif Qureshi,Suzuki,Alto,2019,Cash,Completed,8790.0,85,0,5.0,8790.0
JOB-101909,2026-01-23,13:30,Friday,AutoHub Industrial,Faisalabad,AC Performance Check,Comfort,Sana Rafiq,Ali Noor,Toyota,Yaris,2016,Card,Completed,3050.0,61,7,4.0,3050.0
JOB-105322,2026-01-23,10:15,Friday,AutoHub Downtown,Rawalpindi,AC Performance Check,Comfort,Nadeem Shah,Shahid Malik,MG,HS,2015,Cash,Completed,2780.0,54,9,3.0,2780.0
JOB-103173,2026-01-23,18:00,Friday,AutoHub Downtown,Rawalpindi,Brake Service,Safety,Waqas Ali,Kashif Raza,Honda,Civic,2014,Mobile Wallet,Completed,9300.0,77,15,3.5,9300.0
JOB-102497,2026-01-23,14:30,Friday,AutoHub Downtown,Rawalpindi,Suspension Repair,Safety,Rabia Yousaf,Bilal Riaz,MG,HS,2015,Cash,Cancelled,10370.0,131,4,,0.0
JOB-105515,2026-01-23,18:15,Friday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Hina Sultana,Zainab Yousaf,Toyota,Fortuner,2014,Mobile Wallet,Completed,3980.0,43,2,5.0,3980.0
JOB-105947,2026-01-23,13:30,Friday,AutoHub Riverside,Lahore,Diagnostic Scan,Diagnostics,Kamran Yousuf,Ali Tariq,Hyundai,Tucson,2022,Cash,Completed,1610.0,26,22,4.0,1610.0
JOB-101940,2026-01-23,12:15,Friday,AutoHub Industrial,Faisalabad,Brake Service,Safety,Danish Iqbal,Sadia Tariq,Kia,Sportage,2023,Mobile Wallet,Completed,9430.0,88,16,5.0,9430.0
JOB-105426,2026-01-23,16:30,Friday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Aliya Baig,Hamza Malik,Suzuki,Cultus,2018,Mobile Wallet,Completed,3920.0,39,11,4.0,3920.0
JOB-104703,2026-01-24,13:45,Saturday,AutoHub Riverside,Lahore,Diagnostic Scan,Diagnostics,Hina Sultana,Umar Malik,Suzuki,Alto,2017,Mobile Wallet,Completed,1430.0,30,21,5.0,1430.0
JOB-105279,2026-01-24,19:00,Saturday,AutoHub Northgate,Islamabad,AC Performance Check,Comfort,Sana Rafiq,Nida Shah,Honda,Civic,2022,Bank Transfer,Completed,2940.0,70,8,4.0,2940.0
JOB-104465,2026-01-24,15:15,Saturday,AutoHub Riverside,Lahore,AC Performance Check,Comfort,Mehwish Khan,Fatima Farooq,Toyota,Fortuner,2017,Cash,Completed,2820.0,67,10,4.0,2820.0
JOB-106490,2026-01-24,11:00,Saturday,AutoHub Downtown,Rawalpindi,Brake Service,Safety,Rabia Yousaf,Junaid Rafiq,Hyundai,Tucson,2017,Card,Completed,9540.0,94,2,4.0,9540.0
JOB-104796,2026-01-24,18:30,Saturday,AutoHub Industrial,Faisalabad,AC Performance Check,Comfort,Sana Rafiq,Farhan Rafiq,Hyundai,Tucson,2021,Card,Completed,2770.0,67,9,3.5,2770.0
JOB-106235,2026-01-24,14:15,Saturday,AutoHub Riverside,Lahore,Brake Service,Safety,Rabia Yousaf,Amina Yousaf,Hyundai,Elantra,2015,Mobile Wallet,Completed,8480.0,79,17,5.0,8480.0
JOB-102807,2026-01-24,15:30,Saturday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Sana Rafiq,Ahmed Qureshi,Honda,City,2014,Cash,Completed,3510.0,73,17,4.5,3510.0
JOB-102361,2026-01-24,14:45,Saturday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Hina Sultana,Rimsha Khalid,Suzuki,Cultus,2020,Mobile Wallet,Completed,3470.0,72,9,4.5,3470.0
JOB-105268,2026-01-24,12:30,Saturday,AutoHub Industrial,Faisalabad,Diagnostic Scan,Diagnostics,Imran Qureshi,Kashif Yousaf,Honda,City,2020,Cash,Completed,1540.0,30,18,3.5,1540.0
JOB-100423,2026-01-24,14:00,Saturday,AutoHub Riverside,Lahore,Wheel Alignment & Balancing,Maintenance,Imran Qureshi,Amina Khalid,Toyota,Fortuner,2022,Mobile Wallet,Completed,3700.0,75,7,4.0,3700.0
JOB-104073,2026-01-24,14:15,Saturday,AutoHub Riverside,Lahore,Transmission Fluid Service,Maintenance,Hina Sultana,Fatima Sheikh,Suzuki,Cultus,2020,Cash,Completed,7060.0,81,8,4.0,7060.0
JOB-100800,2026-01-24,18:45,Saturday,AutoHub Riverside,Lahore,Brake Service,Safety,Mehwish Khan,Amina Ahmed,Toyota,Yaris,2024,Card,Completed,9520.0,92,19,4.0,9520.0
JOB-105693,2026-01-24,10:15,Saturday,AutoHub Industrial,Faisalabad,Full Inspection (Pre-Purchase),Diagnostics,Waqas Ali,Umar Iqbal,Suzuki,Cultus,2014,Cash,Completed,5670.0,106,3,5.0,5670.0
JOB-106248,2026-01-24,07:00,Saturday,AutoHub Riverside,Lahore,AC Performance Check,Comfort,Nadeem Shah,Iqra Baig,Hyundai,Elantra,2017,Card,Completed,2950.0,59,11,5.0,2950.0
JOB-100326,2026-01-24,11:45,Saturday,AutoHub Riverside,Lahore,Brake Service,Safety,Rabia Yousaf,Hamza Rafiq,Honda,Civic,2020,Bank Transfer,Completed,9080.0,91,8,5.0,9080.0
JOB-100807,2026-01-24,08:15,Saturday,AutoHub Industrial,Faisalabad,Diagnostic Scan,Diagnostics,Rabia Yousaf,Warda Yousaf,Kia,Sportage,2015,Mobile Wallet,Completed,1400.0,34,13,4.5,1400.0
JOB-103371,2026-01-25,07:45,Sunday,AutoHub Riverside,Lahore,Full Inspection (Pre-Purchase),Diagnostics,Kamran Yousuf,Sadia Shah,Hyundai,Tucson,2020,Card,Completed,5840.0,138,7,4.5,5840.0
JOB-102889,2026-01-25,16:30,Sunday,AutoHub Northgate,Islamabad,Wheel Alignment & Balancing,Maintenance,Hina Sultana,Sara Ahmed,Suzuki,Cultus,2023,Card,Completed,3320.0,73,7,4.0,3320.0
JOB-103663,2026-01-25,15:15,Sunday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Danish Iqbal,Fatima Rafiq,MG,HS,2023,Mobile Wallet,Completed,4340.0,39,7,4.0,4340.0
JOB-106281,2026-01-25,12:45,Sunday,AutoHub Industrial,Faisalabad,Diagnostic Scan,Diagnostics,Waqas Ali,Umar Ahmed,Toyota,Yaris,2020,Card,Completed,1520.0,26,17,5.0,1520.0
JOB-105615,2026-01-25,12:30,Sunday,AutoHub Northgate,Islamabad,Battery & Charging Test,Electrical,Rabia Yousaf,Rimsha Farooq,Toyota,Corolla,2015,Card,Completed,800.0,24,11,4.5,800.0
JOB-102062,2026-01-25,10:00,Sunday,AutoHub Riverside,Lahore,Suspension Repair,Safety,Danish Iqbal,Junaid Farooq,Hyundai,Tucson,2022,Card,Completed,9100.0,102,12,5.0,9100.0
JOB-106287,2026-01-25,08:30,Sunday,AutoHub Riverside,Lahore,Full Inspection (Pre-Purchase),Diagnostics,Nadeem Shah,Hassan Jameel,Kia,Sportage,2020,Card,Completed,5960.0,125,13,3.5,5960.0
JOB-104123,2026-01-25,16:00,Sunday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Hina Sultana,Hassan Iqbal,Honda,City,2022,Mobile Wallet,Completed,4050.0,48,6,4.5,4050.0
JOB-100723,2026-01-25,14:00,Sunday,AutoHub Downtown,Rawalpindi,Brake Service,Safety,Nadeem Shah,Junaid Raza,Toyota,Yaris,2019,Cash,Completed,8610.0,99,14,3.5,8610.0
JOB-100896,2026-01-26,08:45,Monday,AutoHub Downtown,Rawalpindi,Diagnostic Scan,Diagnostics,Sana Rafiq,Warda Iqbal,Toyota,Yaris,2019,Cash,Completed,1540.0,36,11,4.0,1540.0
JOB-104567,2026-01-26,15:30,Monday,AutoHub Riverside,Lahore,Diagnostic Scan,Diagnostics,Hina Sultana,Fatima Malik,Hyundai,Elantra,2020,Cash,Completed,1520.0,33,13,5.0,1520.0
JOB-103289,2026-01-26,15:00,Monday,AutoHub Downtown,Rawalpindi,Transmission Fluid Service,Maintenance,Faisal Mehmood,Rimsha Baig,Toyota,Fortuner,2022,Card,Completed,7110.0,93,0,5.0,7110.0
JOB-101631,2026-01-26,12:45,Monday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Rabia Yousaf,Warda Khalid,Honda,City,2024,Bank Transfer,Completed,3490.0,66,18,4.0,3490.0
JOB-102550,2026-01-26,12:00,Monday,AutoHub Northgate,Islamabad,Wheel Alignment & Balancing,Maintenance,Hina Sultana,Umar Khalid,Honda,City,2021,Card,Completed,3230.0,74,7,4.0,3230.0
JOB-102806,2026-01-26,15:00,Monday,AutoHub Riverside,Lahore,Suspension Repair,Safety,Tariq Jameel,Farhan Baig,Toyota,Fortuner,2020,Cash,Completed,10070.0,121,12,4.0,10070.0
JOB-105336,2026-01-26,12:15,Monday,AutoHub Riverside,Lahore,Wheel Alignment & Balancing,Maintenance,Nadeem Shah,Kashif Noor,Toyota,Yaris,2016,Mobile Wallet,Completed,3580.0,89,22,3.0,3580.0
JOB-100649,2026-01-26,13:30,Monday,AutoHub Industrial,Faisalabad,Detailing & Paint Protection,Comfort,Tariq Jameel,Ayesha Shah,Toyota,Yaris,2014,Card,Completed,11260.0,209,19,4.5,11260.0
JOB-105280,2026-01-26,20:45,Monday,AutoHub Northgate,Islamabad,AC Performance Check,Comfort,Nadeem Shah,Komal Yousaf,Toyota,Yaris,2020,Cash,Completed,2890.0,67,10,4.5,2890.0
JOB-102697,2026-01-26,14:45,Monday,AutoHub Northgate,Islamabad,Detailing & Paint Protection,Comfort,Faisal Mehmood,Shahid Sheikh,Suzuki,Alto,2018,Mobile Wallet,Completed,11600.0,206,10,4.0,11600.0
JOB-102298,2026-01-26,14:45,Monday,AutoHub Downtown,Rawalpindi,Battery & Charging Test,Electrical,Hina Sultana,Sadia Jameel,MG,HS,2014,Card,Completed,850.0,17,13,4.0,850.0
JOB-101377,2026-01-26,10:15,Monday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Mehwish Khan,Ahmed Jameel,Hyundai,Elantra,2017,Card,Completed,4050.0,49,0,4.5,4050.0
JOB-104913,2026-01-26,17:15,Monday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Faisal Mehmood,Farhan Raza,Toyota,Yaris,2022,Bank Transfer,Completed,4380.0,51,24,3.5,4380.0
JOB-103831,2026-01-26,11:30,Monday,AutoHub Riverside,Lahore,Diagnostic Scan,Diagnostics,Aliya Baig,Sara Iqbal,Honda,City,2016,Bank Transfer,Completed,1490.0,33,11,4.0,1490.0
JOB-101615,2026-01-26,17:30,Monday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Kamran Yousuf,Junaid Qureshi,Toyota,Fortuner,2017,Card,Completed,3600.0,86,9,5.0,3600.0
JOB-103054,2026-01-27,15:30,Tuesday,AutoHub Downtown,Rawalpindi,Full Inspection (Pre-Purchase),Diagnostics,Tariq Jameel,Umar Khalid,Suzuki,Cultus,2022,Mobile Wallet,Completed,6170.0,127,13,3.5,6170.0
JOB-104842,2026-01-27,18:15,Tuesday,AutoHub Riverside,Lahore,AC Performance Check,Comfort,Mehwish Khan,Kashif Ahmed,MG,HS,2014,Mobile Wallet,Cancelled,3150.0,56,24,,0.0
JOB-103709,2026-01-27,12:00,Tuesday,AutoHub Northgate,Islamabad,Suspension Repair,Safety,Faisal Mehmood,Rimsha Tariq,Hyundai,Elantra,2015,Card,Completed,9370.0,106,7,5.0,9370.0
JOB-104976,2026-01-27,13:45,Tuesday,AutoHub Industrial,Faisalabad,Brake Service,Safety,Mehwish Khan,Warda Qureshi,MG,HS,2015,Mobile Wallet,Completed,8230.0,88,16,4.0,8230.0
JOB-101544,2026-01-27,10:45,Tuesday,AutoHub Northgate,Islamabad,Brake Service,Safety,Nadeem Shah,Usman Farooq,Honda,Civic,2023,Cash,Completed,8800.0,89,5,4.5,8800.0
JOB-100388,2026-01-27,07:15,Tuesday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Danish Iqbal,Ahmed Riaz,Suzuki,Alto,2024,Cash,Completed,4280.0,44,2,4.0,4280.0
JOB-104924,2026-01-27,12:30,Tuesday,AutoHub Industrial,Faisalabad,Detailing & Paint Protection,Comfort,Kamran Yousuf,Ayesha Rafiq,Suzuki,Cultus,2023,Card,Completed,11980.0,165,23,3.5,11980.0
